20190704200608.25,35.7007,-117.4760,11.9,3.40,0
CI.CLC,2019-07-04T18:46:58.998000Z,2019-07-04T18:47:02.938000Z,3.426929156648465e-07,20.3
CI.SRT,2019-07-04T18:46:58.878000Z,2019-07-04T18:47:02.168000Z,3.468483307262109e-07,22.7
CI.WBM,2019-07-04T18:47:00.583000Z,2019-07-04T18:47:04.573000Z,1.9605598815765287e-07,48.7
PB.B918,2019-07-04T18:47:01.008000Z,2019-07-04T18:47:04.818000Z,2.9397420185419274e-08,12.1
20190704185741.63,35.7153,-117.5238,-0.9,3.20,499
CI.SRT,2019-07-04T18:57:45.738000Z,2019-07-04T18:57:49.028000Z,8.028315543978164e-06,27.3
CI.CLC,2019-07-04T18:57:44.378000Z,2019-07-04T18:57:46.318000Z,6.097882139980859e-06,191.4
CI.WBM,2019-07-04T18:57:48.303000Z,2019-07-04T18:57:53.003000Z,7.422178663136208e-06,33.3
CI.MPM,2019-07-04T18:57:48.928000Z,2019-07-04T18:57:54.068000Z,5.043566357108921e-07,29.6
20190704191317.02,35.6797,-117.5055,3.2,2.40,500
CI.CLC,2019-07-04T19:13:20.128000Z,2019-07-04T19:13:22.618000Z,9.485408185752313e-07,92.3
CI.WBM,2019-07-04T19:13:23.323000Z,2019-07-04T19:13:27.903000Z,7.350952197049749e-07,12.6
PB.B921,2019-07-04T19:13:19.148000Z,2019-07-04T19:13:20.548000Z,3.6599969322924123e-07,109.6
CI.SRT,2019-07-04T19:13:20.988000Z,2019-07-04T19:13:23.678000Z,1.178263540979091e-06,12.0
20190704191734.50,35.6315,-117.4475,14.7,1.50,501
CI.MPM,2019-07-04T19:17:42.628000Z,2019-07-04T19:17:48.788000Z,3.725894177185012e-08,31.6
PB.B921,2019-07-04T19:17:36.988000Z,2019-07-04T19:17:38.678000Z,2.537665411669876e-07,29.9
CI.WBM,2019-07-04T19:17:41.523000Z,2019-07-04T19:17:46.483000Z,1.0210046068794789e-07,17.0
CI.WOR,2019-07-04T19:17:46.308000Z,2019-07-04T19:17:53.988000Z,1.0807001995174318e-07,15.8
20190704192926.83,35.6393,-117.4620,2.4,2.30,502
CI.SRT,2019-07-04T19:29:31.498000Z,2019-07-04T19:29:35.218000Z,6.050888401303997e-07,72.4
CI.WBM,2019-07-04T19:29:33.753000Z,2019-07-04T19:29:38.703000Z,6.583123734218891e-07,86.3
CI.MPM,2019-07-04T19:29:35.038000Z,2019-07-04T19:29:40.878000Z,1.540568479347396e-07,64.3
CI.LRL,2019-07-04T19:29:31.758000Z,2019-07-04T19:29:35.128000Z,1.5459750421916819e-06,14.9
20190704193538.71,35.6138,-117.5785,-1.4,1.80,503
CI.CCC,2019-07-04T19:35:42.918000Z,2019-07-04T19:35:47.298000Z,3.1784776926073756e-07,15.5
CI.SRT,2019-07-04T19:35:42.148000Z,2019-07-04T19:35:45.448000Z,2.42792786836612e-07,47.9
CI.LRL,2019-07-04T19:35:42.088000Z,2019-07-04T19:35:45.038000Z,5.184451276143691e-07,30.0
PB.B921,2019-07-04T19:35:40.508000Z,2019-07-04T19:35:42.238000Z,3.9174514362739154e-07,46.6
20190704194153.92,35.7788,-117.5247,-1.4,2.20,504
CI.WRC2,2019-07-04T19:41:57.308000Z,2019-07-04T19:42:03.748000Z,1.2151075795076466e-06,22.5
CI.MPM,2019-07-04T19:41:58.888000Z,2019-07-04T19:42:06.428000Z,2.3973093527690343e-07,147.1
PB.B918,2019-07-04T19:41:56.698000Z,2019-07-04T19:42:02.458000Z,3.368283428816693e-07,37.2
CI.JRC2,2019-07-04T19:41:59.188000Z,2019-07-04T19:42:06.748000Z,8.105810671602294e-07,14.4
20190704194228.87,35.5660,-117.6077,10.4,2.40,505
CI.SRT,2019-07-04T19:42:32.058000Z,2019-07-04T19:42:35.288000Z,1.0215653567193484e-06,22.3
CI.CCC,2019-07-04T19:42:33.038000Z,2019-07-04T19:42:36.678000Z,1.0911697751698176e-06,16.2
CI.WBM,2019-07-04T19:42:33.703000Z,2019-07-04T19:42:37.733000Z,3.127308077373432e-07,46.0
CI.LRL,2019-07-04T19:42:31.358000Z,2019-07-04T19:42:33.638000Z,1.6584503187420662e-06,75.6
20190704194257.74,35.6050,-117.5623,10.7,2.00,506
CI.CLC,2019-07-04T19:43:01.858000Z,2019-07-04T19:43:05.078000Z,2.2294549381908915e-07,25.1
CI.LRL,2019-07-04T19:43:01.068000Z,2019-07-04T19:43:03.598000Z,5.58527426949804e-07,26.3
CI.WBM,2019-07-04T19:43:03.053000Z,2019-07-04T19:43:07.003000Z,3.885115988225916e-07,61.0
PB.B921,2019-07-04T19:43:00.238000Z,2019-07-04T19:43:01.608000Z,5.298510717284659e-07,27.7
20190704195107.68,35.5867,-117.5458,-0.3,3.00,507
PB.B921,2019-07-04T19:51:09.348000Z,2019-07-04T19:51:11.448000Z,4.130985310044259e-07,168.9
CI.JRC2,2019-07-04T19:51:16.668000Z,2019-07-04T19:51:24.018000Z,2.143516477201428e-06,20.4
CI.TOW2,2019-07-04T19:51:13.578000Z,2019-07-04T19:51:18.218000Z,4.630331123860794e-06,29.4
CI.DTP,2019-07-04T19:51:15.788000Z,2019-07-04T19:51:21.638000Z,7.837615205881246e-08,16.8
CI.MPM,2019-07-04T19:51:17.178000Z,2019-07-04T19:51:23.858000Z,1.8569209048077283e-06,65.0
CI.WMF,2019-07-04T19:51:18.988000Z,2019-07-04T19:51:26.318000Z,1.3391616633230507e-06,13.5
20190704200233.59,35.6700,-117.5330,-1.1,1.30,508
CI.CCC,2019-07-04T20:02:38.408000Z,2019-07-04T20:02:42.288000Z,1.093226599469579e-07,13.1
CI.CLC,2019-07-04T20:02:37.088000Z,2019-07-04T20:02:39.718000Z,9.571276681781839e-08,20.2
PB.B921,2019-07-04T20:02:35.868000Z,2019-07-04T20:02:37.568000Z,1.1388586623498466e-07,21.6
PB.B917,2019-07-04T20:02:40.648000Z,2019-07-04T20:02:45.798000Z,1.8117835014472902e-08,17.7
20190704201053.34,35.8048,-117.4435,16.4,2.20,509
CI.WBS,2019-07-04T20:11:03.398000Z,2019-07-04T20:11:10.928000Z,2.835717615349679e-07,14.1
PB.B921,2019-07-04T20:10:58.018000Z,2019-07-04T20:11:01.558000Z,3.6779229132811805e-07,20.7
CI.WBM,2019-07-04T20:11:01.213000Z,2019-07-04T20:11:07.023000Z,6.540979221480249e-07,16.8
PB.B918,2019-07-04T20:10:57.628000Z,2019-07-04T20:11:00.598000Z,3.167562100469206e-08,23.9
20190704202113.79,35.6610,-117.4238,3.8,1.30,510
CI.CLC,2019-07-04T20:21:17.378000Z,2019-07-04T20:21:19.848000Z,1.0861372061800524e-07,22.7
CI.SRT,2019-07-04T20:21:19.158000Z,2019-07-04T20:21:22.568000Z,2.945896711069604e-07,21.9
CI.WBM,2019-07-04T20:21:21.073000Z,2019-07-04T20:21:25.393000Z,6.07472973785842e-08,52.7
CI.LRL,2019-07-04T20:21:18.988000Z,2019-07-04T20:21:21.348000Z,2.8469395395595576e-07,40.2
20190704202130.75,35.7228,-117.4417,-1.4,1.10,511
CI.MPM,2019-07-04T20:21:37.988000Z,2019-07-04T20:21:44.628000Z,3.446724358279909e-08,38.0
CI.SRT,2019-07-04T20:21:36.178000Z,2019-07-04T20:21:40.448000Z,1.358223782784522e-07,30.6
CI.WBM,2019-07-04T20:21:38.663000Z,2019-07-04T20:21:44.323000Z,2.279067016915729e-07,58.8
PB.B916,2019-07-04T20:21:40.928000Z,2019-07-04T20:21:48.228000Z,1.7381108423986408e-08,17.3
20190704202200.87,35.7612,-117.3203,6.8,1.00,512
CI.CCC,2019-07-04T20:22:05.458000Z,2019-07-04T20:22:08.898000Z,3.3438356010920976e-07,14.9
CI.WRC2,2019-07-04T20:22:07.058000Z,2019-07-04T20:22:11.598000Z,1.8597776028311685e-07,27.2
PB.B918,2019-07-04T20:22:06.418000Z,2019-07-04T20:22:10.438000Z,3.7689664858544384e-08,15.8
PB.B917,2019-07-04T20:22:07.698000Z,2019-07-04T20:22:12.598000Z,2.893031542235097e-08,12.7
20190704202736.78,35.7270,-117.4847,6.4,1.40,513
CI.WBM,2019-07-04T20:27:43.343000Z,2019-07-04T20:27:48.403000Z,7.195469128304351e-08,21.7
PB.B918,2019-07-04T20:27:41.328000Z,2019-07-04T20:27:44.628000Z,1.4178124598802436e-08,21.3
CI.JRC2,2019-07-04T20:27:43.738000Z,2019-07-04T20:27:48.798000Z,4.052910489143239e-08,12.7
CI.CLC,2019-07-04T20:27:39.448000Z,2019-07-04T20:27:41.328000Z,1.756842127832374e-07,42.0
20190704202826.35,35.6972,-117.4713,-0.5,1.20,514
PB.B918,2019-07-04T20:28:31.808000Z,2019-07-04T20:28:35.828000Z,5.180100178510824e-08,24.7
CI.WRC2,2019-07-04T20:28:32.568000Z,2019-07-04T20:28:37.068000Z,2.585737797456825e-07,35.2
CI.CLC,2019-07-04T20:28:29.908000Z,2019-07-04T20:28:32.448000Z,2.2543995628812864e-07,23.4
PB.B921,2019-07-04T20:28:28.948000Z,2019-07-04T20:28:30.738000Z,1.3322304360584317e-07,17.3
20190704203043.79,35.6952,-117.5050,23.0,2.00,515
CI.TOW2,2019-07-04T20:30:49.398000Z,2019-07-04T20:30:53.608000Z,2.2042383907299273e-07,16.2
CI.MPM,2019-07-04T20:30:51.348000Z,2019-07-04T20:30:56.848000Z,5.106172080060784e-08,25.6
CI.JRC2,2019-07-04T20:30:51.658000Z,2019-07-04T20:30:57.168000Z,2.722417580870981e-07,15.7
CI.WBS,2019-07-04T20:30:54.318000Z,2019-07-04T20:31:01.658000Z,2.356072492206566e-07,19.0
20190704204740.93,35.6827,-117.4705,2.8,1.10,516
CI.MPM,2019-07-04T20:47:48.208000Z,2019-07-04T20:47:53.778000Z,3.0074975116374755e-08,40.0
PB.B916,2019-07-04T20:47:51.048000Z,2019-07-04T20:47:58.598000Z,9.964296846877701e-09,36.6
PB.B918,2019-07-04T20:47:46.398000Z,2019-07-04T20:47:50.248000Z,4.275901662958125e-08,17.7
CI.WBS,2019-07-04T20:47:51.768000Z,2019-07-04T20:47:59.298000Z,1.0279393920771346e-07,18.9
20190704210630.22,35.7418,-117.4467,5.1,1.50,517
CI.TOW2,2019-07-04T21:06:35.288000Z,2019-07-04T21:06:39.168000Z,2.840932416943804e-07,18.3
CI.SRT,2019-07-04T21:06:34.998000Z,2019-07-04T21:06:38.648000Z,9.635524872853946e-08,15.4
CI.CLC,2019-07-04T21:06:33.048000Z,2019-07-04T21:06:34.708000Z,2.512733936874033e-07,28.7
CI.WBM,2019-07-04T21:06:37.583000Z,2019-07-04T21:06:42.463000Z,8.482304297990283e-08,14.4
20190704210657.14,35.6598,-117.6882,-1.4,0.70,518
CI.LRL,2019-07-04T21:07:01.338000Z,2019-07-04T21:07:04.338000Z,2.1219467098405347e-07,17.5
PB.B918,2019-07-04T21:07:03.028000Z,2019-07-04T21:07:07.248000Z,1.539148038890271e-08,15.9
PB.B916,2019-07-04T21:07:07.678000Z,2019-07-04T21:07:15.298000Z,7.021893937955819e-09,24.0
CI.WRC2,2019-07-04T21:07:03.478000Z,2019-07-04T21:07:08.008000Z,7.367134810793503e-08,23.7
20190704210739.31,35.6695,-117.5448,1.2,2.10,519
CI.CLC,2019-07-04T21:07:42.528000Z,2019-07-04T21:07:45.128000Z,8.162432605961295e-07,187.3
CI.LRL,2019-07-04T21:07:43.968000Z,2019-07-04T21:07:47.338000Z,4.568256764784399e-07,160.1
CI.SRT,2019-07-04T21:07:42.968000Z,2019-07-04T21:07:45.588000Z,1.0636552195363753e-06,14.3
CI.WBM,2019-07-04T21:07:45.163000Z,2019-07-04T21:07:49.243000Z,4.4526980237669925e-07,12.7
20190704210937.94,35.6093,-117.6025,-0.2,1.70,520
CI.SRT,2019-07-04T21:09:41.308000Z,2019-07-04T21:09:44.318000Z,2.523038023676761e-07,148.5
CI.MPM,2019-07-04T21:09:46.948000Z,2019-07-04T21:09:53.908000Z,1.6854709223275007e-08,13.4
PB.B921,2019-07-04T21:09:40.568000Z,2019-07-04T21:09:42.708000Z,1.9883657585293366e-07,13.4
CI.WBM,2019-07-04T21:09:42.993000Z,2019-07-04T21:09:46.583000Z,2.494448129323743e-07,12.4
20190704211324.14,35.5887,-117.5725,-0.6,1.90,521
CI.TOW2,2019-07-04T21:13:29.948000Z,2019-07-04T21:13:34.578000Z,3.199700662773732e-07,12.8
CI.LRL,2019-07-04T21:13:27.438000Z,2019-07-04T21:13:29.978000Z,4.674188873644525e-07,87.9
CI.SRT,2019-07-04T21:13:28.088000Z,2019-07-04T21:13:31.028000Z,3.1410983002312073e-07,79.9
CI.DTP,2019-07-04T21:13:31.988000Z,2019-07-04T21:13:37.228000Z,3.2504148053077796e-08,14.0
20190704211435.65,35.7242,-117.4360,19.5,1.70,522
PB.B917,2019-07-04T21:14:42.668000Z,2019-07-04T21:14:47.818000Z,3.7143989954869934e-08,16.6
CI.CCC,2019-07-04T21:14:40.488000Z,2019-07-04T21:14:44.008000Z,2.4816230455949773e-07,59.2
CI.WRC2,2019-07-04T21:14:41.628000Z,2019-07-04T21:14:45.978000Z,1.2962829373995994e-07,44.0
CI.JRC2,2019-07-04T21:14:43.568000Z,2019-07-04T21:14:49.148000Z,1.1562582387586272e-07,17.2
20190704212420.36,35.8750,-117.6827,12.1,1.10,523
CI.CLC,2019-07-04T21:24:22.798000Z,2019-07-04T21:24:24.958000Z,7.460123916896114e-08,14.9
CI.WRC2,2019-07-04T21:24:22.848000Z,2019-07-04T21:24:24.508000Z,1.1324730889702311e-07,93.5
PB.B918,2019-07-04T21:24:23.008000Z,2019-07-04T21:24:24.668000Z,2.6306655143375895e-08,112.7
CI.JRC2,2019-07-04T21:24:23.798000Z,2019-07-04T21:24:25.738000Z,1.0214377666165657e-07,57.0
20190704214526.28,35.6980,-117.4818,3.2,0.70,524
CI.MPM,2019-07-04T21:45:33.318000Z,2019-07-04T21:45:39.988000Z,1.157688362487804e-08,26.7
PB.B916,2019-07-04T21:45:36.088000Z,2019-07-04T21:45:43.728000Z,4.742343608467375e-09,32.6
PB.B918,2019-07-04T21:45:31.258000Z,2019-07-04T21:45:35.118000Z,1.8330240035315057e-08,22.7
PB.B917,2019-07-04T21:45:33.098000Z,2019-07-04T21:45:37.588000Z,4.139733288718986e-08,14.5
20190704214820.94,35.7275,-117.4772,4.2,1.60,525
CI.WRC2,2019-07-04T21:48:26.138000Z,2019-07-04T21:48:30.218000Z,1.5551012408838616e-07,61.0
CI.SRT,2019-07-04T21:48:25.298000Z,2019-07-04T21:48:28.708000Z,1.8477567132465353e-07,47.4
PB.B918,2019-07-04T21:48:25.518000Z,2019-07-04T21:48:28.668000Z,2.8448590060915232e-08,51.0
CI.CLC,2019-07-04T21:48:23.618000Z,2019-07-04T21:48:25.258000Z,5.813720693220977e-07,912.9
20190704214927.38,35.7127,-117.4883,7.8,1.70,526
CI.TOW2,2019-07-04T21:49:32.128000Z,2019-07-04T21:49:36.298000Z,2.0720508293463676e-07,12.2
CI.CLC,2019-07-04T21:49:30.178000Z,2019-07-04T21:49:32.308000Z,1.5252100324498946e-07,21.2
CI.SRT,2019-07-04T21:49:31.638000Z,2019-07-04T21:49:34.588000Z,2.5336314224468755e-07,15.8
CI.WBM,2019-07-04T21:49:33.793000Z,2019-07-04T21:49:37.993000Z,7.635224338015008e-08,29.4
20190704214931.90,35.7788,-117.3073,3.7,1.80,527
PB.B918,2019-07-04T21:49:37.278000Z,2019-07-04T21:49:41.578000Z,2.8632039571869117e-08,13.9
CI.WRC2,2019-07-04T21:49:38.218000Z,2019-07-04T21:49:42.878000Z,1.982239042408881e-07,13.7
CI.CCC,2019-07-04T21:49:36.968000Z,2019-07-04T21:49:40.458000Z,3.1216741147791944e-07,16.0
PB.B917,2019-07-04T21:49:39.168000Z,2019-07-04T21:49:44.108000Z,4.1339537277862845e-08,41.7
20190704215502.42,35.5940,-117.5547,14.3,1.90,528
PB.B921,2019-07-04T21:55:05.178000Z,2019-07-04T21:55:07.048000Z,3.8478904013988326e-07,23.8
CI.CLC,2019-07-04T21:55:07.048000Z,2019-07-04T21:55:10.278000Z,9.519649762588132e-08,13.7
CI.WBM,2019-07-04T21:55:08.083000Z,2019-07-04T21:55:12.043000Z,2.848825863330658e-07,15.3
CI.LRL,2019-07-04T21:55:05.888000Z,2019-07-04T21:55:08.068000Z,5.95768112041633e-07,13.0
20190704221648.75,35.6687,-117.5395,-0.4,0.90,529
CI.SRT,2019-07-04T22:16:52.608000Z,2019-07-04T22:16:56.168000Z,6.65666716816037e-08,18.4
PB.B921,2019-07-04T22:16:51.088000Z,2019-07-04T22:16:53.098000Z,5.77488060050586e-08,71.1
PB.B918,2019-07-04T22:16:54.338000Z,2019-07-04T22:16:58.698000Z,1.7075595370981674e-08,17.3
CI.CLC,2019-07-04T22:16:52.428000Z,2019-07-04T22:16:55.328000Z,1.715091604542888e-07,50.1
20190704221736.63,35.7992,-117.6500,5.8,1.70,530
CI.SRT,2019-07-04T22:17:39.388000Z,2019-07-04T22:17:42.638000Z,3.4989510455263506e-07,12.6
CI.WBM,2019-07-04T22:17:41.893000Z,2019-07-04T22:17:46.633000Z,2.0744551749182077e-07,15.7
CI.CLC,2019-07-04T22:17:37.928000Z,2019-07-04T22:17:38.878000Z,5.461761924390746e-07,100.4
PB.B921,2019-07-04T22:17:41.658000Z,2019-07-04T22:17:45.338000Z,3.435804892265342e-07,25.3
20190704222434.89,35.7302,-117.4793,-0.9,1.50,531
CI.TOW2,2019-07-04T22:24:40.298000Z,2019-07-04T22:24:44.328000Z,1.0595567077926439e-07,15.3
CI.CLC,2019-07-04T22:24:37.848000Z,2019-07-04T22:24:40.058000Z,3.0486965945338903e-07,80.2
CI.SRT,2019-07-04T22:24:39.718000Z,2019-07-04T22:24:43.218000Z,9.738443761874444e-08,59.4
PB.B918,2019-07-04T22:24:39.988000Z,2019-07-04T22:24:43.308000Z,1.928704432623288e-08,21.0
20190704223845.61,35.8758,-117.3272,16.7,1.50,532
PB.B921,2019-07-04T22:38:52.068000Z,2019-07-04T22:38:56.138000Z,8.869002669597351e-08,16.5
CI.CCC,2019-07-04T22:38:52.288000Z,2019-07-04T22:38:56.408000Z,1.4212063049788185e-07,14.7
CI.CLC,2019-07-04T22:38:50.448000Z,2019-07-04T22:38:52.888000Z,1.602266788876054e-07,46.9
PB.B917,2019-07-04T22:38:54.548000Z,2019-07-04T22:38:59.678000Z,1.8451135795784408e-08,19.3
20190704225954.63,35.7145,-117.4523,-0.3,1.50,533
CI.MPM,2019-07-04T23:00:01.828000Z,2019-07-04T23:00:07.428000Z,7.422005376889805e-08,41.0
CI.WBM,2019-07-04T23:00:02.143000Z,2019-07-04T23:00:07.793000Z,2.9414201907929645e-07,12.7
PB.B916,2019-07-04T23:00:04.638000Z,2019-07-04T23:00:11.968000Z,1.8641777797649223e-08,28.3
PB.B917,2019-07-04T23:00:01.828000Z,2019-07-04T23:00:06.818000Z,8.220634297038091e-08,30.3
20190704230235.00,35.5348,-117.5925,12.2,0.80,534
CI.SRT,2019-07-04T23:02:39.138000Z,2019-07-04T23:02:42.418000Z,1.43415582446455e-07,123.4
PB.B921,2019-07-04T23:02:37.958000Z,2019-07-04T23:02:39.958000Z,4.276933476696355e-08,81.3
CI.LRL,2019-07-04T23:02:37.718000Z,2019-07-04T23:02:39.468000Z,6.556215062535955e-07,110.2
PB.B918,2019-07-04T23:02:42.478000Z,2019-07-04T23:02:47.698000Z,9.444193018417537e-09,12.7
20190704230434.14,35.6597,-117.4500,1.4,1.50,535
CI.TOW2,2019-07-04T23:04:39.968000Z,2019-07-04T23:04:44.698000Z,1.1682925463609946e-07,13.1
CI.SRT,2019-07-04T23:04:39.078000Z,2019-07-04T23:04:42.798000Z,1.430468693085268e-07,51.3
CI.MPM,2019-07-04T23:04:42.148000Z,2019-07-04T23:04:47.738000Z,2.2582254411740844e-08,43.6
CI.WBM,2019-07-04T23:04:41.443000Z,2019-07-04T23:04:46.373000Z,1.5607514164791528e-07,18.9
20190704232318.16,35.8668,-117.5640,-1.4,2.00,536
CI.TOW2,2019-07-04T23:23:20.368000Z,2019-07-04T23:23:25.208000Z,4.1221858923459693e-07,14.4
CI.MPM,2019-07-04T23:23:21.718000Z,2019-07-04T23:23:27.388000Z,5.4432986923917655e-08,67.4
CI.WRC2,2019-07-04T23:23:20.498000Z,2019-07-04T23:23:24.848000Z,3.287589397638754e-07,17.0
PB.B918,2019-07-04T23:23:19.758000Z,2019-07-04T23:23:23.508000Z,4.6507667056372403e-08,37.1
20190704232625.70,35.6748,-117.4942,-0.6,1.40,537
CI.SRT,2019-07-04T23:26:30.248000Z,2019-07-04T23:26:33.978000Z,1.1680800550558363e-07,21.8
CI.CLC,2019-07-04T23:26:29.438000Z,2019-07-04T23:26:32.128000Z,1.230520492621906e-07,12.7
PB.B921,2019-07-04T23:26:27.928000Z,2019-07-04T23:26:29.378000Z,2.1429726314401604e-07,18.8
CI.WBM,2019-07-04T23:26:32.513000Z,2019-07-04T23:26:37.303000Z,1.2858606381923274e-07,18.7
20190704233403.81,36.2167,-117.6277,-0.8,3.30,538
CI.WOR,2019-07-04T23:34:11.658000Z,2019-07-04T23:34:19.448000Z,1.137173109387568e-05,3112.9
CI.WMF,2019-07-04T23:34:08.538000Z,2019-07-04T23:34:13.038000Z,4.801182524455711e-06,14.1
CI.WCS2,2019-07-04T23:34:08.698000Z,2019-07-04T23:34:12.298000Z,5.125408740734967e-06,121.1
CI.MPM,2019-07-04T23:34:08.298000Z,2019-07-04T23:34:11.528000Z,6.336395878192055e-06,10020.5
20190704234341.30,35.6733,-117.5648,-1.1,2.10,539
CI.WRC2,2019-07-04T23:43:47.288000Z,2019-07-04T23:43:51.738000Z,5.524142038233688e-07,15.7
PB.B921,2019-07-04T23:43:44.108000Z,2019-07-04T23:43:46.138000Z,2.067036516157688e-07,21.2
CI.CCC,2019-07-04T23:43:46.198000Z,2019-07-04T23:43:49.728000Z,5.684575901949412e-07,40.3
CI.CLC,2019-07-04T23:43:44.718000Z,2019-07-04T23:43:47.098000Z,2.967346296084376e-07,40.9
20190704234701.52,35.5647,-117.5932,-0.2,1.30,540
CI.SRT,2019-07-04T23:47:05.458000Z,2019-07-04T23:47:08.788000Z,1.4343342379040896e-07,32.9
CI.LRL,2019-07-04T23:47:04.148000Z,2019-07-04T23:47:06.128000Z,1.8246484232994837e-07,15.4
PB.B921,2019-07-04T23:47:04.058000Z,2019-07-04T23:47:05.888000Z,4.9537638216944964e-08,32.6
CI.WBM,2019-07-04T23:47:06.723000Z,2019-07-04T23:47:10.503000Z,5.1616346601007604e-08,49.7
20190704234858.21,35.7338,-117.4648,6.6,1.40,541
CI.TOW2,2019-07-04T23:49:03.108000Z,2019-07-04T23:49:07.328000Z,9.706552366783027e-08,20.1
CI.SRT,2019-07-04T23:49:02.708000Z,2019-07-04T23:49:06.238000Z,8.276901634233395e-08,20.4
CI.CLC,2019-07-04T23:49:01.048000Z,2019-07-04T23:49:02.998000Z,1.950754580246411e-07,71.3
PB.B918,2019-07-04T23:49:02.768000Z,2019-07-04T23:49:05.958000Z,3.171348194660071e-08,36.1
20190704235032.41,35.7670,-117.5027,0.5,0.60,542
CI.CLC,2019-07-04T23:50:34.438000Z,2019-07-04T23:50:36.268000Z,1.5641988479127269e-07,215.2
CI.CCC,2019-07-04T23:50:38.188000Z,2019-07-04T23:50:42.528000Z,1.5165812633486688e-07,18.3
PB.B918,2019-07-04T23:50:36.448000Z,2019-07-04T23:50:39.428000Z,1.7950371596764435e-08,20.1
PB.B921,2019-07-04T23:50:36.148000Z,2019-07-04T23:50:38.868000Z,1.9250937714650295e-08,12.4
20190704235138.19,35.6627,-117.5418,16.4,1.50,543
CI.SRT,2019-07-04T23:51:42.128000Z,2019-07-04T23:51:45.338000Z,1.952880427030887e-07,23.9
PB.B921,2019-07-04T23:51:41.328000Z,2019-07-04T23:51:43.688000Z,4.44804983495444e-08,93.0
CI.CLC,2019-07-04T23:51:42.118000Z,2019-07-04T23:51:44.838000Z,9.759282807528652e-08,48.2
CI.WBM,2019-07-04T23:51:44.133000Z,2019-07-04T23:51:48.163000Z,1.1855420171702892e-07,16.6
20190704235944.49,35.7418,-117.5005,3.9,1.30,544
CI.SRT,2019-07-04T23:59:48.558000Z,2019-07-04T23:59:51.868000Z,8.145243306967466e-08,41.3
PB.B918,2019-07-04T23:59:48.718000Z,2019-07-04T23:59:51.738000Z,1.1788642059102004e-08,44.1
CI.WBM,2019-07-04T23:59:51.093000Z,2019-07-04T23:59:55.753000Z,5.76418563881237e-08,17.5
CI.CLC,2019-07-04T23:59:46.798000Z,2019-07-04T23:59:48.278000Z,2.893016052482639e-07,141.6
20190705131223.43,35.7650,-117.5532,4.1,2.80,545
CI.TOW2,2019-07-05T13:12:27.178000Z,2019-07-05T13:12:30.728000Z,9.366084649289846e-06,7545.6
CI.SRT,2019-07-05T13:12:27.018000Z,2019-07-05T13:12:30.338000Z,4.1115006198965685e-06,2938.6
CI.CCC,2019-07-05T13:12:29.328000Z,2019-07-05T13:12:34.258000Z,2.303847706349609e-06,935.3
PB.B921,2019-07-05T13:12:27.038000Z,2019-07-05T13:12:30.168000Z,1.4124108796637136e-06,280.9
CI.CLC,2019-07-05T13:12:24.908000Z,2019-07-05T13:12:26.368000Z,9.199175048874445e-06,21190.7
CI.DTP,2019-07-05T13:12:33.348000Z,2019-07-05T13:12:41.008000Z,3.849971698756802e-07,299.8
PB.B916,2019-07-05T13:12:31.508000Z,2019-07-05T13:12:37.808000Z,2.3094817271636112e-07,1877.8
CI.SLA,2019-07-05T13:12:28.558000Z,2019-07-05T13:12:32.688000Z,5.426906292890885e-06,587.9
CI.WRC2,2019-07-05T13:12:27.348000Z,2019-07-05T13:12:30.588000Z,6.6043211001321595e-06,897.5
CI.LRL,2019-07-05T13:12:29.018000Z,2019-07-05T13:12:33.458000Z,1.691811399649713e-06,1355.5
CI.MPM,2019-07-05T13:12:29.178000Z,2019-07-05T13:12:33.728000Z,5.965193566377606e-07,2677.7
PB.B918,2019-07-05T13:12:26.808000Z,2019-07-05T13:12:29.578000Z,1.1245549012762094e-06,4050.2
CI.JRC2,2019-07-05T13:12:29.178000Z,2019-07-05T13:12:33.668000Z,1.6600557844492596e-06,1286.8
CI.WBM,2019-07-05T13:12:29.563000Z,2019-07-05T13:12:34.323000Z,3.7649073996152623e-06,3988.3
CI.WCS2,2019-07-05T13:12:29.298000Z,2019-07-05T13:12:33.858000Z,1.9684345666400222e-06,369.5
CI.WBS,2019-07-05T13:12:33.058000Z,2019-07-05T13:12:40.268000Z,2.3225022267358514e-06,2301.6
CI.WMF,2019-07-05T13:12:31.448000Z,2019-07-05T13:12:37.398000Z,9.243197681582535e-07,180.0
CI.WOR,2019-07-05T13:12:33.588000Z,2019-07-05T13:12:40.998000Z,6.557255346954447e-07,299.1
CI.DAW,2019-07-05T13:12:33.223000Z,2019-07-05T13:12:40.043000Z,3.006357680278682e-07,53.9
20190705132333.80,35.7893,-117.5933,10.6,2.20,546
CI.TOW2,2019-07-05T13:23:37.008000Z,2019-07-05T13:23:40.338000Z,1.3902815898209785e-06,721.9
CI.SRT,2019-07-05T13:23:37.178000Z,2019-07-05T13:23:40.568000Z,8.77501318040406e-07,2028.1
CI.WRC2,2019-07-05T13:23:37.238000Z,2019-07-05T13:23:40.408000Z,1.0981477457412008e-06,1135.5
PB.B918,2019-07-05T13:23:36.838000Z,2019-07-05T13:23:39.578000Z,9.362117437775583e-08,2194.9
CI.SLA,2019-07-05T13:23:39.238000Z,2019-07-05T13:23:43.638000Z,6.664638690673038e-07,78.7
CI.CCC,2019-07-05T13:23:40.508000Z,2019-07-05T13:23:45.828000Z,5.910384681581002e-07,142.4
