id,timestamp,type,prob,phase_amplitude,event_idx,prob_gamma,event_id
AV.PVV..SH,2021-05-28T14:26:40.780000,S,0.743,5.333143349162128e-07,7,6.743158261044228e-05,20210528T080000_7
AV.PVV..SH,2021-05-28T15:49:45.160000,S,0.311,2.4532090492357383e-07,-1,-1.0,20210528T080000_-1
AV.S12K..BH,2021-05-28T10:02:05.580000,P,0.687,1.804205794542213e-06,2,0.0086917516577057,20210528T080000_2
AV.S12K..BH,2021-05-28T10:02:23.680000,P,0.396,5.567670768868993e-07,-1,-1.0,20210528T080000_-1
AV.S12K..BH,2021-05-28T14:26:27.260000,P,0.831,9.534994660498342e-07,6,0.0086968890459805,20210528T080000_6
AV.S12K..BH,2021-05-28T10:02:09.460000,S,0.893,1.804205794542213e-06,2,0.0050224605677647,20210528T080000_2
AV.S12K..BH,2021-05-28T14:26:50.800000,S,0.763,1.7103466234402731e-06,7,0.0018486616270114,20210528T080000_7
AV.DEER..BH,2021-05-28T16:12:28.100000,P,0.958,3.187198444720707e-06,1,0.0489070931006558,20210528T160000_1
AV.DEER..BH,2021-05-28T16:12:35.300000,S,0.926,3.187198444720707e-06,1,0.0088790916646406,20210528T160000_1
AV.DOL..BH,2021-05-28T16:12:32.700000,P,0.623,2.8312574613664765e-06,1,0.0652812439580396,20210528T160000_1
AV.DOL..BH,2021-05-28T16:12:39.320000,S,0.922,2.8312574613664765e-06,-1,-1.0,20210528T160000_-1
AV.DT1..BH,2021-05-28T16:12:29.900000,P,0.955,9.919684089254588e-06,1,0.0022582840078944,20210528T160000_1
AV.DT1..BH,2021-05-28T16:12:38.580000,S,0.958,9.919684089254588e-06,1,0.0666027935703328,20210528T160000_1
AV.DTN..BH,2021-05-28T16:00:00.020000,P,0.323,8.447393611277221e-07,-1,-1.0,20210528T160000_-1
AV.DTN..BH,2021-05-28T16:12:30.700000,P,0.763,1.6888525351532737e-06,1,0.0617501054431927,20210528T160000_1
AV.DTN..BH,2021-05-28T16:12:39.800000,S,0.862,1.6888525351532737e-06,1,0.00425301186198,20210528T160000_1
AV.HAG..SH,2021-05-28T16:00:00.020000,P,0.555,1.4811440962603228e-07,-1,-1.0,20210528T160000_-1
AV.HAG..SH,2021-05-28T16:12:33.520000,P,0.599,1.046013835548365e-06,1,0.0620177715064917,20210528T160000_1
AV.HAG..SH,2021-05-28T16:12:45.040000,S,0.588,1.4456370536208851e-06,1,0.0484305806832256,20210528T160000_1
AV.HAG..SH,2021-05-28T21:13:14.040000,S,0.313,4.305111360736192e-07,-1,-1.0,20210528T160000_-1
AV.PN7A..BH,2021-05-28T21:36:31.040000,S,0.452,1.411581365573511e-06,-1,-1.0,20210528T160000_-1
AV.PS1A..BH,2021-05-28T16:00:00.020000,P,0.498,9.420424476047628e-07,-1,-1.0,20210528T160000_-1
AV.PS1A..BH,2021-05-28T16:12:35.500000,P,0.739,1.3305090078574722e-06,1,0.0062179776425346,20210528T160000_1
AV.PS1A..BH,2021-05-28T19:00:35.240000,P,0.697,1.0333839099985198e-06,2,0.0489070931006558,20210528T160000_2
AV.PS1A..BH,2021-05-28T16:12:47.840000,S,0.563,1.660791212998447e-06,1,0.0618141817042279,20210528T160000_1
AV.PV6A..SH,2021-05-28T16:12:51.820000,P,0.656,1.80293554308264e-07,-1,-1.0,20210528T160000_-1
AV.PV6A..SH,2021-05-28T16:28:50.960000,P,0.395,1.26897589325381e-07,-1,-1.0,20210528T160000_-1
AV.PV6A..SH,2021-05-28T18:39:44.980000,P,0.448,1.486962446506368e-07,-1,-1.0,20210528T160000_-1
AV.PV6A..SH,2021-05-28T18:49:34.460000,P,0.408,1.8200776707999466e-07,-1,-1.0,20210528T160000_-1
AV.PV6A..SH,2021-05-28T19:00:37.520000,P,0.396,1.8900817622125032e-07,2,0.0088790916646406,20210528T160000_2
AV.PV6A..SH,2021-05-28T21:36:28.940000,P,0.628,5.832222313983948e-07,-1,-1.0,20210528T160000_-1
AV.PV6A..SH,2021-05-28T19:34:49.440000,S,0.543,2.6110512862942414e-07,-1,-1.0,20210528T160000_-1
AV.PV6A..SH,2021-05-28T21:36:31.600000,S,0.551,5.832222313983948e-07,-1,-1.0,20210528T160000_-1
AV.PVV..SH,2021-05-28T16:12:42.920000,P,0.385,5.387506121223851e-07,-1,-1.0,20210528T160000_-1
AV.PVV..SH,2021-05-28T19:00:35.320000,P,0.481,2.685694369120029e-07,2,0.0652812439580396,20210528T160000_2
AV.PVV..SH,2021-05-28T16:12:46.700000,S,0.816,5.387506121223851e-07,1,0.0610188607584487,20210528T160000_1
AV.PVV..SH,2021-05-28T19:00:37.360000,S,0.423,2.685694369120029e-07,2,0.0022582840078944,20210528T160000_2
AV.DEER..BH,2021-05-29T00:41:21.540000,P,0.913,3.923883014067542e-06,1,0.139109245513003,20210529T000000_1
AV.DEER..BH,2021-05-29T00:41:30.900000,S,0.937,3.923883014067542e-06,1,0.1427857400617126,20210529T000000_1
AV.DOL..BH,2021-05-29T00:41:20.300000,P,0.904,8.5470310295932e-06,1,0.0922323837945908,20210529T000000_1
AV.DOL..BH,2021-05-29T00:41:28.520000,S,0.863,8.5470310295932e-06,1,0.090619423630339,20210529T000000_1
AV.DOL..BH,2021-05-29T07:51:55.020000,S,0.706,3.2058458145911573e-06,2,0.139109245513003,20210529T000000_2
AV.DT1..BH,2021-05-29T00:41:21.620000,P,0.976,4.425818133313442e-06,1,0.0005584499914758,20210529T000000_1
AV.DT1..BH,2021-05-29T00:41:30.920000,S,0.944,4.425818133313442e-06,1,0.1406813002849697,20210529T000000_1
AV.DTN..BH,2021-05-29T00:29:28.620000,P,0.6,1.9391291061765514e-06,-1,-1.0,20210529T000000_-1
AV.DTN..BH,2021-05-29T00:41:21.860000,P,0.927,3.421545670789783e-06,1,0.1284047456035255,20210529T000000_1
AV.DTN..BH,2021-05-29T00:53:37.040000,P,0.356,2.1059929622424534e-06,-1,-1.0,20210529T000000_-1
AV.DTN..BH,2021-05-29T00:56:02.400000,P,0.381,2.2869544409331866e-06,-1,-1.0,20210529T000000_-1
AV.DTN..BH,2021-05-29T02:33:44.880000,P,0.575,1.9728829556697747e-06,-1,-1.0,20210529T000000_-1
AV.DTN..BH,2021-05-29T02:39:58.320000,P,0.731,3.276574489063933e-06,-1,-1.0,20210529T000000_-1
AV.DTN..BH,2021-05-29T04:21:53.360000,P,0.517,2.7535465960681904e-06,-1,-1.0,20210529T000000_-1
AV.DTN..BH,2021-05-29T00:41:31.280000,S,0.847,3.421545670789783e-06,1,0.000486589538896,20210529T000000_1
AV.DTN..BH,2021-05-29T00:53:41.440000,S,0.312,2.1059929622424534e-06,-1,-1.0,20210529T000000_-1
AV.HAG..SH,2021-05-29T00:41:21.740000,P,0.973,2.665544798219344e-06,1,0.1441297693802556,20210529T000000_1
AV.HAG..SH,2021-05-29T01:07:11.720000,P,0.619,6.045915483809949e-07,-1,-1.0,20210529T000000_-1
AV.HAG..SH,2021-05-29T05:21:18.700000,P,0.7,9.581939366398728e-07,-1,-1.0,20210529T000000_-1
AV.HAG..SH,2021-05-29T05:22:37.040000,P,0.357,6.934673706382455e-07,-1,-1.0,20210529T000000_-1
AV.HAG..SH,2021-05-29T05:49:08.220000,P,0.519,1.5770613117638277e-06,-1,-1.0,20210529T000000_-1
AV.HAG..SH,2021-05-29T06:53:31.920000,P,0.323,8.853888857629499e-07,-1,-1.0,20210529T000000_-1
AV.HAG..SH,2021-05-29T06:55:28.080000,P,0.69,1.079507683243719e-06,-1,-1.0,20210529T000000_-1
AV.HAG..SH,2021-05-29T06:56:29.340000,P,0.486,8.600767387179076e-07,-1,-1.0,20210529T000000_-1
AV.HAG..SH,2021-05-29T06:56:57.580000,P,0.368,8.163077040990174e-07,-1,-1.0,20210529T000000_-1
AV.HAG..SH,2021-05-29T00:41:22.880000,S,0.669,2.665544798219344e-06,-1,-1.0,20210529T000000_-1
AV.HAG..SH,2021-05-29T00:41:30.840000,S,0.357,6.890726922392787e-07,1,0.000664279765572,20210529T000000_1
AV.HAG..SH,2021-05-29T01:07:16.860000,S,0.658,6.045915483809949e-07,-1,-1.0,20210529T000000_-1
AV.HAG..SH,2021-05-29T05:21:25.360000,S,0.492,9.581939366398728e-07,-1,-1.0,20210529T000000_-1
AV.HAG..SH,2021-05-29T05:30:39.320000,S,0.332,9.93864773590758e-07,-1,-1.0,20210529T000000_-1
AV.HAG..SH,2021-05-29T05:49:08.140000,S,0.31,1.5770613117638277e-06,-1,-1.0,20210529T000000_-1
AV.HAG..SH,2021-05-29T06:33:03.920000,S,0.355,9.658213002694538e-07,-1,-1.0,20210529T000000_-1
AV.HAG..SH,2021-05-29T06:56:32.760000,S,0.395,8.600767387179076e-07,-1,-1.0,20210529T000000_-1
AV.HAG..SH,2021-05-29T07:52:00.120000,S,0.301,1.3806103424940377e-06,2,0.1427857400617126,20210529T000000_2
AV.PS1A..BH,2021-05-29T00:00:00.020000,P,0.363,2.511329284970998e-06,-1,-1.0,20210529T000000_-1
AV.PS1A..BH,2021-05-29T00:41:22.200000,P,0.971,2.758387836365728e-06,1,0.0001484050529408,20210529T000000_1
AV.PS1A..BH,2021-05-29T03:19:38.220000,P,0.555,2.3907307422632584e-06,-1,-1.0,20210529T000000_-1
AV.PS1A..BH,2021-05-29T05:40:22.060000,P,0.42,2.429178721286007e-06,-1,-1.0,20210529T000000_-1
AV.PS1A..BH,2021-05-29T00:41:32.060000,S,0.759,2.0397897060320247e-06,1,0.0001857910771916,20210529T000000_1
AV.PS4A..BH,2021-05-29T00:41:21.680000,P,0.362,2.696800038393121e-06,1,0.0002265646948735,20210529T000000_1
AV.PS4A..BH,2021-05-29T00:41:31.880000,S,0.488,2.667791022759048e-06,1,0.0001398008831118,20210529T000000_1
AV.PV6A..SH,2021-05-29T00:41:23.500000,P,0.98,4.62047040628022e-07,1,0.1342436976858951,20210529T000000_1
AV.PV6A..SH,2021-05-29T01:37:53.180000,P,0.491,3.333881579692388e-07,-1,-1.0,20210529T000000_-1
AV.PV6A..SH,2021-05-29T04:16:12.640000,P,0.422,4.688139370045974e-07,-1,-1.0,20210529T000000_-1
AV.PV6A..SH,2021-05-29T06:52:25.580000,P,0.568,3.721545454027364e-07,-1,-1.0,20210529T000000_-1
AV.PV6A..SH,2021-05-29T07:51:42.080000,P,0.576,5.224078449828085e-07,-1,-1.0,20210529T000000_-1
AV.PV6A..SH,2021-05-29T00:41:34.600000,S,0.943,3.645027106813359e-07,1,0.0005821777720744,20210529T000000_1
AV.PV6A..SH,2021-05-29T02:17:47.780000,S,0.477,4.162140783137147e-07,-1,-1.0,20210529T000000_-1
AV.PV6A..SH,2021-05-29T07:52:05.380000,S,0.839,8.514130058756564e-07,2,0.0922323837945908,20210529T000000_2
AV.PVV..SH,2021-05-29T00:41:21.720000,P,0.959,6.014763016537472e-07,1,0.1579837119544218,20210529T000000_1
AV.PVV..SH,2021-05-29T07:51:38.800000,P,0.666,5.786196197732352e-07,-1,-1.0,20210529T000000_-1
AV.PVV..SH,2021-05-29T00:41:32.160000,S,0.773,3.860148183321144e-07,1,0.0010439735053162,20210529T000000_1
AV.PVV..SH,2021-05-29T07:51:59.320000,S,0.382,5.192566732148407e-07,2,0.090619423630339,20210529T000000_2
AV.S12K..BH,2021-05-29T00:41:22.200000,P,0.561,7.500638048441033e-07,-1,-1.0,20210529T000000_-1
AV.S12K..BH,2021-05-29T00:10:02.080000,S,0.404,9.050492053575e-07,-1,-1.0,20210529T000000_-1
AV.S12K..BH,2021-05-29T00:41:37.000000,S,0.906,1.4346159105116385e-06,-1,-1.0,20210529T000000_-1
AV.DEER..BH,2021-05-29T15:46:23.680000,S,0.462,1.5787153415658397e-06,-1,-1.0,20210529T080000_-1
AV.DOL..BH,2021-05-29T08:04:54.260000,P,0.886,2.4182800189009868e-06,1,6.095102398940613e-05,20210529T080000_1
AV.DOL..BH,2021-05-29T08:06:09.780000,P,0.524,3.635198709162069e-06,3,6.095102398940613e-05,20210529T080000_3
AV.DOL..BH,2021-05-29T13:22:53.880000,P,0.374,1.5507749822063488e-06,-1,-1.0,20210529T080000_-1
AV.DOL..BH,2021-05-29T08:05:12.240000,S,0.834,5.456872713693883e-06,2,6.095102398940613e-05,20210529T080000_2
AV.DOL..BH,2021-05-29T08:06:09.840000,S,0.361,3.635198709162069e-06,-1,-1.0,20210529T080000_-1
AV.DOL..BH,2021-05-29T08:06:18.100000,S,0.333,3.2121147341968026e-06,3,0.0436289591068681,20210529T080000_3
AV.DOL..BH,2021-05-29T08:29:49.880000,S,0.413,3.3142921438411577e-06,-1,-1.0,20210529T080000_-1
AV.DOL..BH,2021-05-29T13:42:57.960000,S,0.377,2.136305965905194e-06,-1,-1.0,20210529T080000_-1
AV.DT1..BH,2021-05-29T08:05:17.020000,S,0.734,2.401083747827215e-06,2,0.0436289591068681,20210529T080000_2
AV.DTN..BH,2021-05-29T08:00:00.020000,P,0.326,2.123221975125489e-06,-1,-1.0,20210529T080000_-1
AV.DTN..BH,2021-05-29T08:04:57.760000,P,0.654,2.507647650418221e-06,1,0.0436289591068681,20210529T080000_1
AV.DTN..BH,2021-05-29T08:05:17.760000,S,0.651,4.932875526719727e-06,2,0.0057848681176617,20210529T080000_2
AV.HAG..SH,2021-05-29T08:06:15.040000,S,0.62,1.931582801262266e-06,3,0.0057848681176617,20210529T080000_3
AV.PN7A..BH,2021-05-29T08:04:59.880000,P,0.567,2.4863809358066646e-06,1,0.0057848681176617,20210529T080000_1
AV.PS1A..BH,2021-05-29T08:00:00.840000,P,0.303,4.196857844362967e-06,-1,-1.0,20210529T080000_-1
AV.PS1A..BH,2021-05-29T08:04:56.700000,P,0.834,3.518113544487278e-06,1,0.0001166376727541,20210529T080000_1
AV.PS1A..BH,2021-05-29T11:55:07.820000,P,0.639,3.620698862505378e-06,-1,-1.0,20210529T080000_-1
AV.PS1A..BH,2021-05-29T15:48:17.960000,P,0.504,3.637665940914303e-06,4,6.095102398940613e-05,20210529T080000_4
AV.PS1A..BH,2021-05-29T08:05:17.660000,S,0.551,5.1764595809800085e-06,2,0.0001166376727541,20210529T080000_2
AV.PS4A..BH,2021-05-29T08:04:56.940000,P,0.583,4.092813014722196e-06,1,0.0398348015359762,20210529T080000_1
AV.PV6A..SH,2021-05-29T08:04:59.340000,P,0.616,1.2484053968364606e-06,1,0.0009289208788199,20210529T080000_1
AV.PV6A..SH,2021-05-29T08:25:44.880000,P,0.344,3.095491365456837e-07,-1,-1.0,20210529T080000_-1
AV.PV6A..SH,2021-05-29T11:18:30.860000,P,0.608,4.885850444225071e-07,-1,-1.0,20210529T080000_-1
AV.PV6A..SH,2021-05-29T11:58:42.940000,P,0.861,8.565658049519698e-07,-1,-1.0,20210529T080000_-1
AV.PV6A..SH,2021-05-29T15:48:18.080000,P,0.533,3.133376935693377e-07,4,0.0436289591068681,20210529T080000_4
AV.PV6A..SH,2021-05-29T08:05:22.620000,S,0.789,1.5665769979023023e-06,2,0.0398348015359762,20210529T080000_2
AV.PV6A..SH,2021-05-29T11:55:33.560000,S,0.407,2.707431576709496e-07,-1,-1.0,20210529T080000_-1
AV.PV6A..SH,2021-05-29T11:58:48.560000,S,0.463,8.565658049519698e-07,-1,-1.0,20210529T080000_-1
AV.PV6A..SH,2021-05-29T13:23:19.360000,S,0.443,2.554265279286483e-07,-1,-1.0,20210529T080000_-1
AV.PV6A..SH,2021-05-29T13:43:05.740000,S,0.371,2.719554288432846e-07,-1,-1.0,20210529T080000_-1
AV.PV6A..SH,2021-05-29T14:40:19.360000,S,0.4,3.219399786758004e-07,-1,-1.0,20210529T080000_-1
AV.PV6A..SH,2021-05-29T15:48:21.720000,S,0.389,3.133376935693377e-07,4,0.0057848681176617,20210529T080000_4
AV.PVV..SH,2021-05-29T08:04:56.060000,P,0.843,8.44530291033152e-07,1,0.0037970442077479,20210529T080000_1
AV.PVV..SH,2021-05-29T08:05:54.180000,P,0.901,5.641005600409699e-07,-1,-1.0,20210529T080000_-1
AV.PVV..SH,2021-05-29T10:21:10.600000,P,0.346,2.9215831887086097e-07,-1,-1.0,20210529T080000_-1
AV.PVV..SH,2021-05-29T14:28:09.480000,P,0.451,7.939824513414351e-07,-1,-1.0,20210529T080000_-1
AV.PVV..SH,2021-05-29T08:05:16.760000,S,0.595,1.0391665909992298e-06,2,0.0009289208788199,20210529T080000_2
AV.PVV..SH,2021-05-29T08:06:14.560000,S,0.436,7.585319394820544e-07,3,0.0001166376727541,20210529T080000_3
AV.S12K..BH,2021-05-29T15:48:20.560000,P,0.39,1.192755917145405e-06,4,0.0001166376727541,20210529T080000_4
AV.S12K..BH,2021-05-29T08:05:28.160000,S,0.404,2.885794174289913e-06,2,0.0037970442077479,20210529T080000_2
AV.DEER..BH,2021-05-29T18:29:58.060000,P,0.744,2.019073008341365e-06,1,0.0149390392216353,20210529T160000_1
AV.DEER..BH,2021-05-29T21:01:33.600000,P,0.816,1.1115334928035736e-06,2,0.0149390392216353,20210529T160000_2
AV.DEER..BH,2021-05-29T22:49:28.020000,P,0.766,1.1981637726421468e-06,5,0.0149390392216353,20210529T160000_5
AV.DEER..BH,2021-05-29T18:30:06.220000,S,0.871,2.019073008341365e-06,1,0.0034025343922814,20210529T160000_1
AV.DEER..BH,2021-05-29T21:01:43.380000,S,0.659,1.4646254840045003e-06,2,0.0034025343922814,20210529T160000_2
AV.DEER..BH,2021-05-29T22:49:41.540000,S,0.608,1.4639523442383506e-06,5,0.0034025343922814,20210529T160000_5
AV.DOL..BH,2021-05-29T17:27:02.780000,P,0.445,1.489517330810486e-06,-1,-1.0,20210529T160000_-1
AV.DOL..BH,2021-05-29T18:29:59.860000,P,0.909,4.547470780380536e-06,-1,-1.0,20210529T160000_-1
AV.DOL..BH,2021-05-29T21:01:38.780000,P,0.848,1.6929311641433742e-06,2,0.0090983728255279,20210529T160000_2
AV.DOL..BH,2021-05-29T21:42:34.060000,P,0.334,1.7862233789855964e-06,-1,-1.0,20210529T160000_-1
AV.DOL..BH,2021-05-29T22:15:16.940000,P,0.856,2.206388671766036e-06,3,0.0149390392216353,20210529T160000_3
AV.DOL..BH,2021-05-29T22:49:24.700000,P,0.829,4.200630883133272e-06,5,0.0090983728255279,20210529T160000_5
AV.DOL..BH,2021-05-29T17:41:08.200000,S,0.398,2.07229254556296e-06,-1,-1.0,20210529T160000_-1
AV.DOL..BH,2021-05-29T18:30:10.020000,S,0.926,4.547470780380536e-06,-1,-1.0,20210529T160000_-1
AV.DOL..BH,2021-05-29T21:01:52.740000,S,0.816,2.4456874143652385e-06,-1,-1.0,20210529T160000_-1
AV.DOL..BH,2021-05-29T22:15:35.120000,S,0.663,6.497416507045273e-06,4,0.0149390392216353,20210529T160000_4
AV.DOL..BH,2021-05-29T22:49:36.620000,S,0.909,4.302706656744704e-06,5,0.0163847012123681,20210529T160000_5
AV.DT1..BH,2021-05-29T18:29:59.760000,P,0.981,3.950819518649951e-06,1,0.0090983728255279,20210529T160000_1
AV.DT1..BH,2021-05-29T21:01:35.160000,P,0.539,1.8743103282758968e-06,2,0.0163847012123681,20210529T160000_2
AV.DT1..BH,2021-05-29T22:15:19.820000,P,0.865,1.2799079058822826e-06,3,0.0034025343922814,20210529T160000_3
AV.DT1..BH,2021-05-29T22:49:27.700000,P,0.96,2.475976771165733e-06,5,0.0051607363951017,20210529T160000_5
AV.DT1..BH,2021-05-29T18:30:09.540000,S,0.902,3.950819518649951e-06,1,0.0163847012123681,20210529T160000_1
AV.DT1..BH,2021-05-29T21:01:46.240000,S,0.597,1.8743103282758968e-06,2,0.0051607363951017,20210529T160000_2
AV.DT1..BH,2021-05-29T21:42:56.840000,S,0.337,1.167658410849981e-06,-1,-1.0,20210529T160000_-1
AV.DT1..BH,2021-05-29T22:15:39.900000,S,0.527,3.293964027761831e-06,4,0.0034025343922814,20210529T160000_4
AV.DT1..BH,2021-05-29T22:49:41.740000,S,0.938,2.150837417502771e-06,5,0.009939303306924,20210529T160000_5
AV.DTN..BH,2021-05-29T21:01:36.220000,P,0.427,1.7006216239678906e-06,2,0.009939303306924,20210529T160000_2
AV.DTN..BH,2021-05-29T21:42:37.160000,P,0.605,2.497144123481121e-06,-1,-1.0,20210529T160000_-1
AV.DTN..BH,2021-05-29T22:15:20.040000,P,0.906,2.4403057068411727e-06,3,0.0090983728255279,20210529T160000_3
AV.DTN..BH,2021-05-29T22:49:27.960000,P,0.946,1.942733206306002e-06,5,0.0008727005640383,20210529T160000_5
AV.DTN..BH,2021-05-29T22:15:41.120000,S,0.599,4.267181793693453e-06,4,0.0090983728255279,20210529T160000_4
AV.DTN..BH,2021-05-29T22:49:42.640000,S,0.74,3.3062303828046424e-06,5,0.0036888463601439,20210529T160000_5
AV.HAG..SH,2021-05-29T18:30:03.360000,P,0.823,7.51136326471169e-07,1,0.0051607363951017,20210529T160000_1
AV.HAG..SH,2021-05-29T22:15:19.340000,P,0.639,1.935663931362797e-06,3,0.0163847012123681,20210529T160000_3
AV.HAG..SH,2021-05-29T22:49:26.820000,P,0.965,1.0502051281946478e-06,5,0.0067144450748612,20210529T160000_5
AV.HAG..SH,2021-05-29T22:50:25.500000,P,0.533,3.279694169577852e-07,-1,-1.0,20210529T160000_-1
AV.HAG..SH,2021-05-29T18:30:16.320000,S,0.526,1.627341475796129e-06,1,0.009939303306924,20210529T160000_1
AV.HAG..SH,2021-05-29T22:15:40.180000,S,0.611,2.1966257008898538e-06,4,0.0163847012123681,20210529T160000_4
AV.HAG..SH,2021-05-29T22:49:40.960000,S,0.524,1.896513595056604e-06,5,0.0004179085464984,20210529T160000_5
AV.PN7A..BH,2021-05-29T22:15:21.800000,P,0.571,2.302026814504643e-06,3,0.0051607363951017,20210529T160000_3
AV.PS1A..BH,2021-05-29T16:00:00.020000,P,0.419,4.422847723617451e-06,-1,-1.0,20210529T160000_-1
AV.PS1A..BH,2021-05-29T17:27:05.320000,P,0.357,2.560404482210288e-06,-1,-1.0,20210529T160000_-1
AV.PS1A..BH,2021-05-29T22:15:19.100000,P,0.787,2.5726026251504663e-06,3,0.009939303306924,20210529T160000_3
AV.PS1A..BH,2021-05-29T22:49:26.680000,P,0.911,2.7860348836838966e-06,5,0.0159374830774787,20210529T160000_5
AV.PS1A..BH,2021-05-29T22:15:38.700000,S,0.52,5.597225481324131e-06,4,0.0051607363951017,20210529T160000_4
AV.PS1A..BH,2021-05-29T22:49:40.460000,S,0.626,3.397600494281505e-06,5,0.0063904389921251,20210529T160000_5
AV.PS4A..BH,2021-05-29T18:30:03.500000,P,0.436,3.4052545743179508e-06,1,0.0008727005640383,20210529T160000_1
AV.PS4A..BH,2021-05-29T18:30:16.760000,S,0.397,4.783385975315468e-06,1,0.0036888463601439,20210529T160000_1
AV.PS4A..BH,2021-05-29T22:49:40.580000,S,0.627,3.997142357548e-06,5,0.000184373025682,20210529T160000_5
AV.PV6A..SH,2021-05-29T16:51:15.180000,P,0.322,2.2154253542794322e-07,-1,-1.0,20210529T160000_-1
AV.PV6A..SH,2021-05-29T17:32:27.480000,P,0.363,2.550970066295122e-07,-1,-1.0,20210529T160000_-1
AV.PV6A..SH,2021-05-29T19:28:35.100000,P,0.636,8.679442089487566e-07,-1,-1.0,20210529T160000_-1
AV.PV6A..SH,2021-05-29T22:15:21.800000,P,0.806,1.120607976190513e-06,3,0.0008727005640383,20210529T160000_3
AV.PV6A..SH,2021-05-29T22:49:29.260000,P,0.873,3.712939644628932e-07,5,0.0020368221733734,20210529T160000_5
AV.PV6A..SH,2021-05-29T17:32:32.560000,S,0.526,2.550970066295122e-07,-1,-1.0,20210529T160000_-1
AV.PV6A..SH,2021-05-29T18:30:22.320000,S,0.471,2.474956772857695e-07,-1,-1.0,20210529T160000_-1
AV.PV6A..SH,2021-05-29T20:04:17.440000,S,0.577,3.045924472644401e-07,-1,-1.0,20210529T160000_-1
AV.PV6A..SH,2021-05-29T21:42:58.680000,S,0.367,1.5427873734097377e-07,-1,-1.0,20210529T160000_-1
AV.PV6A..SH,2021-05-29T21:42:59.360000,S,0.318,2.956714979518438e-07,-1,-1.0,20210529T160000_-1
AV.PV6A..SH,2021-05-29T22:15:44.100000,S,0.69,1.6337149872924783e-06,4,0.009939303306924,20210529T160000_4
AV.PV6A..SH,2021-05-29T22:49:44.760000,S,0.925,1.6257821471299394e-06,5,0.0005980366296745,20210529T160000_5
AV.PVV..SH,2021-05-29T16:44:19.440000,P,0.712,6.113832569099031e-07,-1,-1.0,20210529T160000_-1
AV.PVV..SH,2021-05-29T18:30:03.820000,P,0.961,4.204057120205107e-07,1,0.0067144450748612,20210529T160000_1
AV.PVV..SH,2021-05-29T22:15:18.680000,P,0.979,1.2212619822093984e-06,3,0.0036888463601439,20210529T160000_3
AV.PVV..SH,2021-05-29T22:49:26.360000,P,0.889,5.880210096620431e-07,5,0.0054188105911721,20210529T160000_5
AV.PVV..SH,2021-05-29T16:44:21.640000,S,0.303,6.113832569099031e-07,-1,-1.0,20210529T160000_-1
AV.PVV..SH,2021-05-29T18:30:17.140000,S,0.596,5.674981480296992e-07,1,0.0004179085464984,20210529T160000_1
AV.PVV..SH,2021-05-29T20:04:16.320000,S,0.746,3.262711345541902e-07,-1,-1.0,20210529T160000_-1
AV.PVV..SH,2021-05-29T22:15:38.720000,S,0.485,1.0164390005229509e-06,4,0.0008727005640383,20210529T160000_4
AV.PVV..SH,2021-05-29T22:49:40.060000,S,0.606,8.283009833576216e-07,5,0.0132745912061133,20210529T160000_5
AV.S12K..BH,2021-05-29T22:15:24.560000,P,0.842,2.0685920389951207e-06,3,0.0067144450748612,20210529T160000_3
AV.S12K..BH,2021-05-29T22:49:31.800000,P,0.822,1.1401565416235826e-06,5,0.021869621011161,20210529T160000_5
AV.S12K..BH,2021-05-29T22:15:49.200000,S,0.558,3.0487549338431563e-06,4,0.0036888463601439,20210529T160000_4
AV.S12K..BH,2021-05-29T22:49:49.080000,S,0.753,1.4301665487437276e-06,5,0.0037334770251426,20210529T160000_5
AV.DEER..BH,2021-05-30T04:05:54.560000,P,0.448,2.354328216824797e-06,1,0.0044826476039668,20210530T000000_1
AV.DEER..BH,2021-05-30T05:38:20.780000,P,0.825,1.955997049662983e-06,2,0.0044826476039668,20210530T000000_2
AV.DEER..BH,2021-05-30T05:38:51.720000,P,0.638,4.322203039919259e-06,3,0.0044826476039668,20210530T000000_3
AV.DEER..BH,2021-05-30T07:40:56.260000,P,0.935,7.729177923465613e-06,4,0.0044826476039668,20210530T000000_4
AV.DEER..BH,2021-05-30T05:38:55.840000,S,0.481,4.322203039919259e-06,3,0.019897683492634,20210530T000000_3
AV.DEER..BH,2021-05-30T07:41:06.160000,S,0.909,7.729177923465613e-06,4,0.019897683492634,20210530T000000_4
AV.DOL..BH,2021-05-30T00:00:00.020000,P,0.326,1.3038038559898268e-06,-1,-1.0,20210530T000000_-1
AV.DOL..BH,2021-05-30T04:05:56.080000,P,0.765,2.8734007173625287e-06,1,0.019897683492634,20210530T000000_1
AV.DOL..BH,2021-05-30T05:38:16.860000,P,0.557,4.3445070332381874e-06,2,0.019897683492634,20210530T000000_2
AV.DOL..BH,2021-05-30T07:40:55.380000,P,0.975,1.906628676806577e-05,4,0.0138340275086701,20210530T000000_4
AV.DOL..BH,2021-05-30T04:23:54.840000,S,0.428,1.0568603556748712e-06,-1,-1.0,20210530T000000_-1
AV.DOL..BH,2021-05-30T05:38:47.840000,S,0.42,1.6710388081264682e-05,3,0.0138340275086701,20210530T000000_3
AV.DOL..BH,2021-05-30T07:41:04.240000,S,0.893,1.906628676806577e-05,4,0.0119217490515261,20210530T000000_4
AV.DT1..BH,2021-05-30T04:05:55.520000,P,0.582,3.2321847811545013e-06,1,0.0138340275086701,20210530T000000_1
