time,magnitude,longitude,latitude,depth(m),sigma_time,sigma_amp,cov_time_amp,gamma_score,event_index,event_id
2021-06-06T12:18:13.551,1.886,-161.402,54.904,53139.888,0.561,0.2,0.021,10.832,3,20210606T080000_3
2021-06-06T12:18:38.820,1.19,-161.871,55.026,0.0,0.52,0.357,0.056,7.0,4,20210606T080000_4
2021-06-06T13:56:10.797,2.774,-162.773,54.902,56040.422,0.986,0.294,-0.083,14.101,5,20210606T080000_5
2021-06-06T13:56:26.698,2.545,-162.19,54.905,18108.162,0.377,0.287,-0.021,5.77,6,20210606T080000_6
2021-06-06T14:11:33.924,1.889,-162.773,54.902,61000.0,1.026,0.307,0.046,16.576,7,20210606T080000_7
2021-06-06T14:12:17.161,1.47,-161.993,54.905,23446.299,0.38,0.277,0.004,4.902,8,20210606T080000_8
2021-06-06T15:46:44.013,0.722,-161.658,55.166,2531.78,0.191,0.429,0.051,4.0,9,20210606T080000_9
2021-06-06T17:01:12.878,1.116,-161.448,54.904,34483.794,0.3,0.349,-0.027,7.0,1,20210606T160000_1
2021-06-06T17:01:35.929,0.713,-161.616,55.085,0.0,0.362,0.346,0.021,4.762,2,20210606T160000_2
2021-06-06T17:17:13.497,2.118,-161.468,54.904,43996.603,0.378,0.152,0.011,10.986,3,20210606T160000_3
2021-06-06T17:17:35.540,2.014,-162.373,55.413,24390.385,0.831,0.153,0.02,5.741,4,20210606T160000_4
2021-06-06T18:01:35.100,0.793,-161.846,55.619,30303.625,0.132,0.411,-0.037,5.0,5,20210606T160000_5
2021-06-06T18:21:33.726,1.777,-161.399,54.904,32183.704,0.282,0.13,0.008,9.0,6,20210606T160000_6
2021-06-06T18:21:48.640,1.932,-161.559,55.465,17713.89,0.698,0.149,0.004,5.001,7,20210606T160000_7
2021-06-06T18:21:51.770,1.87,-161.206,55.142,17010.74,0.345,0.235,0.005,6.955,8,20210606T160000_8
2021-06-06T19:48:39.157,1.395,-161.493,54.904,32600.308,0.183,0.155,0.013,6.0,9,20210606T160000_9
2021-06-06T19:49:01.367,0.869,-161.877,55.311,0.0,0.564,0.616,0.072,5.449,10,20210606T160000_10
2021-06-06T19:49:47.453,1.304,-161.62,54.926,0.0,0.418,0.124,-0.015,3.864,11,20210606T160000_11
2021-06-06T20:41:08.652,1.997,-162.773,54.902,61000.0,0.874,0.319,0.045,9.283,13,20210606T160000_13
2021-06-06T20:41:16.137,-0.138,-161.893,55.371,0.0,0.143,0.7,0.03,3.873,12,20210606T160000_12
2021-06-06T21:34:42.399,2.695,-161.298,54.903,61000.0,0.471,0.166,0.009,11.771,14,20210606T160000_14
2021-06-06T21:35:25.297,2.831,-161.79,55.084,38093.122,0.918,0.343,-0.005,13.0,15,20210606T160000_15
2021-06-06T22:16:46.802,1.471,-161.389,54.904,35565.003,0.262,0.257,-0.013,8.0,16,20210606T160000_16
2021-06-06T22:17:10.477,1.273,-161.625,55.082,0.0,0.36,0.257,0.017,4.419,17,20210606T160000_17
2021-06-07T00:09:19.441,0.718,-161.583,55.216,35969.565,0.464,0.161,0.013,4.0,1,20210607T000000_1
2021-06-07T00:29:07.357,1.628,-161.163,54.903,45686.245,0.257,0.24,0.009,8.0,2,20210607T000000_2
2021-06-07T00:29:20.992,1.485,-161.375,54.904,37580.779,0.736,0.242,0.018,6.0,3,20210607T000000_3
2021-06-07T02:16:53.757,1.026,-161.442,55.216,849.477,0.491,0.296,-0.044,6.0,4,20210607T000000_4
2021-06-07T03:31:46.692,1.301,-161.468,54.904,35011.092,0.298,0.37,-0.04,7.0,5,20210607T000000_5
2021-06-07T03:32:08.980,1.174,-161.733,55.144,26787.655,0.027,0.21,0.001,3.574,6,20210607T000000_6
2021-06-07T05:37:35.974,0.842,-161.274,55.326,25624.345,0.314,0.354,0.006,5.0,7,20210607T000000_7
2021-06-07T06:10:51.884,0.988,-162.069,55.116,0.0,1.1,0.295,-0.075,7.0,8,20210607T000000_8
2021-06-07T08:26:16.372,1.126,-162.132,55.066,0.0,0.848,0.383,-0.301,8.0,1,20210607T080000_1
2021-06-07T12:12:57.599,2.158,-161.008,54.902,32430.658,0.74,0.297,-0.049,11.083,2,20210607T080000_2
2021-06-07T12:13:02.732,1.833,-162.665,54.902,26049.975,0.1,0.438,-0.029,4.691,3,20210607T080000_3
2021-06-07T12:13:05.594,2.169,-161.008,54.91,11828.938,0.226,0.284,-0.025,6.226,4,20210607T080000_4
2021-06-07T12:28:22.192,1.749,-162.651,55.81,60830.12,0.388,0.12,0.023,5.0,5,20210607T080000_5
2021-06-07T12:44:57.048,1.585,-161.008,54.902,61000.0,0.939,0.345,-0.029,9.144,7,20210607T080000_7
2021-06-07T12:45:03.603,1.177,-161.799,55.795,33966.383,0.35,0.509,-0.046,4.856,6,20210607T080000_6
2021-06-07T13:53:39.723,1.325,-161.166,54.903,0.0,0.336,0.385,-0.058,6.0,8,20210607T080000_8
2021-06-07T13:53:49.308,1.5,-161.269,54.903,39833.296,0.677,0.228,0.046,6.0,9,20210607T080000_9
2021-06-07T16:04:51.282,1.417,-161.0,55.283,49357.734,0.132,0.436,0.019,4.0,1,20210607T160000_1
2021-06-07T18:12:21.432,0.218,-162.209,55.261,0.0,0.441,0.224,0.067,5.0,2,20210607T160000_2
2021-06-07T19:09:55.628,1.024,-161.342,55.33,36961.61,0.0,0.286,0.0,4.0,3,20210607T160000_3
2021-06-07T21:21:05.474,0.788,-161.952,55.061,0.0,0.335,0.365,-0.07,5.0,4,20210607T160000_4
2021-06-08T00:35:10.654,2.853,-162.733,54.902,61000.0,0.878,0.285,-0.12,20.0,1,20210608T000000_1
2021-06-08T05:25:46.325,1.163,-162.139,55.041,36941.679,0.0,0.164,-0.0,4.0,2,20210608T000000_2
2021-06-08T11:07:29.871,1.798,-162.565,55.04,61000.0,0.319,0.331,0.062,3.826,1,20210608T080000_1
2021-06-08T11:07:50.029,1.087,-161.953,55.141,38155.974,0.0,0.175,0.0,4.0,2,20210608T080000_2
2021-06-08T11:10:49.616,0.245,-161.573,55.236,11429.873,0.0,0.214,0.0,3.966,3,20210608T080000_3
2021-06-08T16:16:31.175,1.403,-162.516,54.903,61000.0,0.529,0.298,0.044,5.458,1,20210608T160000_1
2021-06-08T17:56:08.382,1.773,-161.262,54.903,61000.0,0.355,0.255,-0.035,7.87,2,20210608T160000_2
2021-06-08T17:56:25.249,1.64,-161.002,55.169,27074.693,0.08,0.329,0.008,5.0,3,20210608T160000_3
2021-06-08T18:49:25.627,1.828,-162.773,54.903,61000.0,0.875,0.329,0.162,7.9,4,20210608T160000_4
2021-06-08T18:49:26.677,1.908,-161.713,54.905,61000.0,0.533,0.131,-0.046,4.1,5,20210608T160000_5
2021-06-08T19:34:50.717,1.277,-162.773,54.902,41882.857,0.706,0.16,0.048,5.0,6,20210608T160000_6
2021-06-08T19:57:23.768,1.396,-161.31,54.904,30143.089,0.346,0.244,-0.005,4.0,7,20210608T160000_7
2021-06-08T20:01:53.861,0.894,-161.79,55.372,53181.845,0.626,0.052,-0.006,4.0,8,20210608T160000_8
2021-06-08T21:15:57.823,0.927,-161.758,55.316,40339.641,0.451,0.303,-0.018,6.0,9,20210608T160000_9
2021-06-08T22:45:37.534,1.818,-162.152,54.905,61000.0,0.931,0.26,-0.1,10.0,10,20210608T160000_10
2021-06-08T23:27:54.604,0.349,-161.652,55.407,19214.389,0.218,0.138,0.003,6.0,11,20210608T160000_11
2021-06-09T01:21:19.792,1.605,-160.998,55.36,54761.446,0.596,0.373,0.017,9.484,1,20210609T000000_1
2021-06-09T02:17:48.532,0.926,-162.486,55.225,0.468,0.196,0.151,-0.005,3.864,2,20210609T000000_2
2021-06-09T04:36:34.891,1.604,-161.095,55.603,0.0,0.173,0.32,0.022,3.97,4,20210609T000000_4
2021-06-09T04:36:36.991,1.292,-161.557,55.224,22827.847,0.399,0.375,-0.036,5.03,3,20210609T000000_3
2021-06-09T06:15:58.558,1.641,-162.773,54.902,61000.0,0.725,0.14,0.026,4.0,5,20210609T000000_5
2021-06-09T07:41:32.453,1.47,-162.041,55.257,43194.091,0.456,0.325,0.0,9.404,6,20210609T000000_6
2021-06-09T09:16:39.179,1.235,-161.177,54.903,39055.251,0.194,0.202,-0.004,4.0,1,20210609T080000_1
2021-06-09T09:56:10.250,1.675,-162.781,55.292,61000.0,0.889,0.373,0.007,12.007,2,20210609T080000_2
2021-06-09T11:46:40.469,1.085,-161.559,55.196,21280.779,0.776,0.357,-0.233,7.0,3,20210609T080000_3
2021-06-09T12:40:29.634,1.356,-161.541,55.474,55188.424,0.337,0.378,-0.012,6.0,4,20210609T080000_4
2021-06-09T12:41:54.360,0.682,-161.249,55.41,1142.143,0.455,0.161,0.042,5.0,5,20210609T080000_5
2021-06-09T14:33:35.378,1.802,-161.003,55.141,33847.63,0.341,0.205,0.018,8.0,6,20210609T080000_6
2021-06-09T14:33:54.951,1.57,-161.499,55.206,23633.225,1.009,0.323,-0.152,10.0,7,20210609T080000_7
2021-06-09T15:42:07.032,1.028,-161.671,55.282,48456.917,0.334,0.11,0.006,4.0,8,20210609T080000_8
2021-06-09T20:22:40.179,1.183,-162.224,55.194,37563.276,0.282,0.249,0.0,6.0,1,20210609T160000_1
2021-06-09T20:59:38.323,1.199,-162.236,54.904,0.0,0.319,0.159,-0.006,3.528,2,20210609T160000_2
2021-06-09T23:57:32.863,1.382,-160.986,55.862,8464.227,0.317,0.36,0.011,5.0,3,20210609T160000_3
2021-06-09T23:57:35.712,1.688,-160.987,55.848,60335.928,0.52,0.405,0.074,5.0,4,20210609T160000_4
2021-06-10T03:12:23.889,1.363,-161.117,54.902,54150.208,0.242,0.186,0.003,4.0,1,20210610T000000_1
2021-06-10T03:13:16.503,1.692,-161.206,54.903,42953.748,0.076,0.182,0.0,4.0,2,20210610T000000_2
2021-06-10T10:19:52.301,0.999,-161.769,55.518,30032.992,0.349,0.408,0.007,7.848,1,20210610T080000_1
2021-06-10T15:02:46.716,1.253,-161.823,54.905,23069.953,0.619,0.309,-0.026,6.0,2,20210610T080000_2
2021-06-10T17:27:57.065,2.341,-162.72,54.902,61000.0,0.731,0.445,-0.122,22.0,1,20210610T160000_1
2021-06-10T20:23:10.187,1.856,-161.118,54.902,61000.0,0.7,0.175,0.012,8.591,2,20210610T160000_2
2021-06-10T20:23:13.365,1.601,-162.567,54.919,61000.0,0.651,0.281,0.066,8.463,3,20210610T160000_3
2021-06-10T20:58:13.293,1.401,-161.021,54.902,40958.735,0.261,0.257,-0.007,7.0,4,20210610T160000_4
2021-06-10T20:58:21.210,1.589,-161.129,54.903,52097.868,0.309,0.288,-0.042,7.0,5,20210610T160000_5
2021-06-10T22:22:20.889,1.446,-162.093,54.905,61000.0,0.814,0.026,0.007,4.0,6,20210610T160000_6
2021-06-10T22:23:18.957,1.259,-161.943,55.129,39114.467,0.0,0.296,-0.0,4.0,7,20210610T160000_7
2021-06-11T02:35:37.964,1.711,-162.354,55.135,61000.0,0.344,0.374,0.028,11.0,1,20210611T000000_1
2021-06-11T03:56:22.854,0.895,-161.722,55.135,48077.574,0.0,0.117,-0.0,4.0,2,20210611T000000_2
2021-06-11T04:28:47.339,0.999,-161.842,54.905,416.114,0.557,0.274,-0.075,8.0,3,20210611T000000_3
2021-06-11T05:59:20.613,1.164,-162.058,55.092,37356.046,0.202,0.255,-0.015,6.0,4,20210611T000000_4
2021-06-11T07:03:13.790,1.495,-161.825,54.905,61000.0,0.341,0.133,0.005,6.0,5,20210611T000000_5
2021-06-11T07:59:48.421,1.21,-162.34,55.267,61000.0,0.165,0.255,0.024,4.0,1,20210611T080000_1
2021-06-11T08:36:52.093,1.567,-161.581,55.571,61000.0,0.674,0.233,0.014,8.758,2,20210611T080000_2
2021-06-11T10:14:23.578,1.303,-162.684,55.332,61000.0,0.69,0.128,-0.023,4.9,3,20210611T080000_3
2021-06-11T14:44:33.546,1.389,-162.773,54.902,61000.0,0.989,0.185,0.139,7.0,4,20210611T080000_4
2021-06-11T15:11:47.902,1.115,-161.254,55.557,0.0,0.608,0.293,-0.028,6.0,5,20210611T080000_5
2021-06-11T16:34:50.265,1.571,-161.186,54.903,61000.0,0.963,0.183,0.005,7.346,1,20210611T160000_1
2021-06-11T18:17:16.468,1.272,-161.307,54.904,27518.625,0.461,0.276,-0.015,8.0,2,20210611T160000_2
2021-06-11T18:17:25.792,1.621,-161.234,54.903,38917.834,0.416,0.215,0.014,8.973,3,20210611T160000_3
2021-06-11T18:41:12.760,0.621,-161.67,55.453,38392.68,0.65,0.287,-0.041,5.739,4,20210611T160000_4
2021-06-11T19:26:31.969,0.935,-162.447,54.904,22333.96,0.094,0.333,-0.008,5.936,5,20210611T160000_5
2021-06-11T19:41:33.514,0.547,-161.855,55.052,21496.718,0.425,0.105,0.011,5.948,6,20210611T160000_6
2021-06-11T19:49:47.301,1.515,-162.788,55.611,61000.0,0.851,0.11,-0.01,5.552,7,20210611T160000_7
2021-06-11T21:52:49.527,1.475,-161.587,54.905,59103.242,0.089,0.144,-0.003,8.0,8,20210611T160000_8
2021-06-11T22:53:05.028,0.338,-161.805,55.45,8679.687,0.687,0.329,0.03,7.771,9,20210611T160000_9
2021-06-11T23:59:49.176,0.952,-162.128,55.341,61000.0,0.206,0.438,-0.052,4.0,1,20210612T000000_1
2021-06-12T00:01:43.395,0.337,-162.143,55.286,0.0,0.05,0.217,-0.006,4.0,2,20210612T000000_2
2021-06-12T03:58:29.211,1.004,-162.184,55.102,0.0,0.686,0.297,-0.109,6.0,3,20210612T000000_3
2021-06-12T05:10:55.195,0.665,-161.817,54.905,0.0,0.917,0.068,0.038,4.0,4,20210612T000000_4
2021-06-12T05:46:08.408,1.547,-161.129,54.903,46656.431,0.344,0.184,0.016,9.871,5,20210612T000000_5
2021-06-12T05:46:12.950,1.757,-160.985,55.918,61000.0,0.812,0.28,0.026,3.39,6,20210612T000000_6
2021-06-12T08:33:13.202,-0.013,-161.965,55.496,0.0,1.068,0.238,-0.145,5.0,1,20210612T080000_1
2021-06-12T09:22:07.542,1.239,-161.196,54.903,54493.273,0.402,0.398,-0.088,4.0,2,20210612T080000_2
2021-06-12T10:05:42.074,1.594,-160.985,55.918,61000.0,0.804,0.392,-0.153,6.213,3,20210612T080000_3
2021-06-12T10:06:13.922,0.558,-161.841,55.28,15288.229,0.853,0.396,-0.084,9.787,4,20210612T080000_4
2021-06-12T10:42:24.142,0.924,-162.68,55.149,32029.422,0.0,0.125,-0.0,4.0,5,20210612T080000_5
2021-06-12T11:30:08.520,1.718,-162.697,54.902,61000.0,1.005,0.311,-0.082,17.0,6,20210612T080000_6
2021-06-12T11:31:42.779,2.536,-162.587,54.903,61000.0,1.032,0.349,-0.027,23.0,7,20210612T080000_7
2021-06-12T11:46:28.530,3.601,-161.895,54.905,61000.0,0.885,0.464,-0.172,16.043,8,20210612T080000_8
2021-06-12T11:46:33.945,3.584,-161.188,54.903,36471.132,0.448,0.28,-0.023,5.957,9,20210612T080000_9
2021-06-12T11:54:34.491,1.523,-161.603,54.905,61000.0,1.106,0.143,-0.048,8.0,10,20210612T080000_10
2021-06-12T11:57:39.959,1.494,-161.687,54.905,61000.0,1.277,0.092,-0.057,8.0,11,20210612T080000_11
2021-06-12T12:04:04.789,1.252,-162.773,54.902,61000.0,1.072,0.216,-0.03,4.0,12,20210612T080000_12
2021-06-12T12:10:54.233,2.494,-162.77,54.902,61000.0,0.892,0.294,-0.103,22.0,13,20210612T080000_13
2021-06-12T16:29:44.241,0.037,-162.095,55.125,9647.824,0.004,0.155,-0.0,4.0,1,20210612T160000_1
2021-06-12T18:02:20.169,1.498,-161.329,54.904,33324.791,0.571,0.187,0.048,10.0,2,20210612T160000_2
2021-06-12T18:02:24.563,2.106,-161.209,54.903,61000.0,0.718,0.206,-0.046,10.0,3,20210612T160000_3
2021-06-12T18:33:24.338,0.39,-161.813,55.299,15698.269,0.242,0.324,-0.019,7.0,4,20210612T160000_4
2021-06-12T18:53:16.210,0.678,-161.906,55.298,41426.157,0.427,0.111,0.008,5.0,5,20210612T160000_5
2021-06-12T20:33:44.341,1.499,-162.773,54.902,61000.0,1.117,0.314,-0.069,15.0,6,20210612T160000_6
2021-06-12T20:49:08.470,1.592,-160.999,55.325,61000.0,0.306,0.237,0.043,8.0,7,20210612T160000_7
2021-06-12T21:52:10.214,1.548,-161.204,54.903,61000.0,0.37,0.136,-0.007,9.0,8,20210612T160000_8
2021-06-12T21:52:19.160,1.945,-161.303,54.903,61000.0,0.732,0.239,-0.005,10.0,9,20210612T160000_9
2021-06-12T23:26:28.281,1.815,-161.413,54.904,45003.259,0.428,0.185,0.012,10.756,10,20210612T160000_10
2021-06-12T23:26:33.315,2.464,-162.791,55.732,61000.0,0.86,0.25,0.083,5.409,11,20210612T160000_11
2021-06-12T23:54:40.986,0.53,-161.698,55.078,13700.838,0.259,0.247,0.013,6.0,12,20210612T160000_12
2021-06-12T23:54:47.944,1.213,-161.238,54.903,12316.515,0.667,0.218,-0.073,6.0,13,20210612T160000_13
2021-06-12T23:59:49.138,0.934,-162.179,55.35,61000.0,0.226,0.327,0.003,5.0,1,20210613T000000_1
2021-06-13T01:51:52.867,0.583,-161.776,55.436,34972.287,0.0,0.267,-0.0,4.0,2,20210613T000000_2
2021-06-13T02:11:22.062,0.922,-161.841,54.905,2314.074,0.486,0.246,0.026,8.536,3,20210613T000000_3
2021-06-13T02:11:36.686,1.413,-161.745,54.905,21798.433,0.528,0.224,-0.054,5.004,4,20210613T000000_4
2021-06-13T02:18:54.820,1.444,-162.538,54.903,61000.0,0.934,0.349,-0.17,14.0,5,20210613T000000_5
2021-06-13T02:48:53.948,1.427,-162.773,54.902,60368.969,0.559,0.156,0.061,6.0,6,20210613T000000_6
2021-06-13T03:03:50.071,2.267,-162.582,54.903,61000.0,1.097,0.333,0.018,21.0,7,20210613T000000_7
2021-06-13T04:01:27.935,0.559,-162.015,54.905,7381.673,0.07,0.034,-0.0,4.0,8,20210613T000000_8
2021-06-13T04:01:52.228,0.71,-162.079,54.905,0.0,0.685,0.178,-0.007,5.0,9,20210613T000000_9
2021-06-13T04:23:46.587,1.925,-161.005,55.033,58219.983,0.33,0.186,0.012,11.0,10,20210613T000000_10
2021-06-13T04:23:55.697,2.293,-161.005,55.042,61000.0,0.74,0.267,-0.044,11.0,11,20210613T000000_11
2021-06-13T04:38:45.316,2.15,-161.008,54.902,61000.0,1.089,0.329,0.295,22.0,12,20210613T000000_12
2021-06-13T05:13:51.553,0.058,-161.493,55.416,11389.269,0.222,0.235,-0.006,5.0,13,20210613T000000_13
2021-06-13T05:31:57.046,1.365,-160.985,55.918,341.544,0.478,0.563,0.057,3.981,14,20210613T000000_14
2021-06-13T05:37:40.949,1.5,-162.723,54.902,61000.0,0.987,0.341,-0.071,16.0,15,20210613T000000_15
2021-06-13T05:54:09.176,1.132,-162.773,54.902,61000.0,0.98,0.023,0.01,5.0,16,20210613T000000_16
2021-06-13T07:59:48.888,0.876,-162.323,55.382,61000.0,0.176,0.469,-0.038,4.0,1,20210613T080000_1
2021-06-13T08:59:57.540,0.69,-161.781,55.116,0.0,0.255,0.311,0.014,6.0,2,20210613T080000_2
2021-06-13T10:19:32.022,2.028,-162.631,54.903,61000.0,1.113,0.399,-0.036,23.0,3,20210613T080000_3
2021-06-13T10:27:11.396,1.436,-161.002,55.192,61000.0,0.902,0.247,-0.007,17.0,4,20210613T080000_4
2021-06-13T11:05:02.747,1.222,-162.071,55.099,31234.598,0.869,0.337,-0.161,6.0,5,20210613T080000_5
2021-06-13T11:42:25.883,1.077,-161.625,54.905,61000.0,0.907,0.056,-0.006,4.0,6,20210613T080000_6
2021-06-13T12:12:45.244,0.649,-161.968,54.905,31681.889,0.26,0.069,-0.003,6.0,7,20210613T080000_7
2021-06-13T14:20:27.408,0.922,-161.095,55.193,0.0,0.096,0.201,-0.007,3.742,8,20210613T080000_8
2021-06-13T14:47:51.032,0.05,-161.868,55.428,0.0,0.651,0.344,-0.03,8.763,9,20210613T080000_9
2021-06-13T15:30:13.484,2.026,-162.553,54.903,61000.0,0.879,0.512,-0.449,21.0,10,20210613T080000_10
2021-06-13T15:59:48.694,0.818,-162.316,55.437,61000.0,0.382,0.327,-0.055,5.0,1,20210613T160000_1
2021-06-13T17:49:14.564,1.141,-162.784,55.428,40616.275,0.172,0.089,0.007,3.966,2,20210613T160000_2
2021-06-13T18:40:02.342,0.875,-162.086,54.905,0.0,0.773,0.422,-0.058,6.816,3,20210613T160000_3
2021-06-13T18:58:33.965,1.528,-162.497,55.544,61000.0,0.939,0.178,-0.064,7.0,4,20210613T160000_4
2021-06-13T19:13:58.857,1.094,-161.779,54.905,61000.0,1.192,0.079,-0.046,6.0,5,20210613T160000_5
2021-06-13T19:27:06.848,1.337,-162.459,55.45,61000.0,1.015,0.075,-0.045,7.0,6,20210613T160000_6
2021-06-13T19:37:21.851,1.294,-161.142,55.047,61000.0,0.19,0.106,0.009,8.963,7,20210613T160000_7
2021-06-13T19:43:33.647,0.745,-161.503,54.904,29659.53,0.03,0.157,-0.001,4.0,8,20210613T160000_8
2021-06-13T19:43:45.889,1.25,-161.543,54.945,40079.433,0.853,0.239,-0.107,8.0,9,20210613T160000_9
2021-06-13T20:25:44.320,1.519,-161.008,54.902,61000.0,0.424,0.227,0.016,10.98,10,20210613T160000_10
2021-06-13T20:25:47.775,1.774,-161.069,54.902,61000.0,0.666,0.215,-0.025,10.02,11,20210613T160000_11
2021-06-13T20:40:10.443,0.82,-162.501,55.33,1644.965,0.567,0.165,0.032,4.636,12,20210613T160000_12
2021-06-13T22:24:49.134,1.645,-162.729,54.902,61000.0,0.364,0.165,-0.012,5.17,13,20210613T160000_13
2021-06-13T22:24:53.677,1.507,-161.215,54.903,0.0,1.014,0.365,0.033,7.871,14,20210613T160000_14
2021-06-13T22:25:18.387,0.237,-161.792,55.307,3783.987,0.177,0.529,-0.02,4.96,15,20210613T160000_15
2021-06-13T23:39:28.132,1.178,-162.428,54.904,0.0,0.673,0.602,0.054,7.0,16,20210613T160000_16
2021-06-13T23:39:46.150,1.284,-162.346,54.904,8975.11,0.563,0.555,-0.023,4.996,17,20210613T160000_17
2021-06-14T00:12:28.855,0.288,-162.03,55.157,0.0,0.858,0.323,-0.152,4.0,1,20210614T000000_1
2021-06-14T00:26:11.761,1.539,-161.49,54.904,25006.286,0.395,0.208,0.002,11.0,2,20210614T000000_2
2021-06-14T00:26:18.488,2.139,-161.396,54.904,44189.021,0.582,0.248,-0.007,11.0,3,20210614T000000_3
2021-06-14T00:54:54.171,1.814,-161.008,54.902,50945.762,0.301,0.216,0.018,11.0,4,20210614T000000_4
2021-06-14T00:55:04.898,2.302,-161.006,54.976,48495.746,0.531,0.26,0.006,9.842,5,20210614T000000_5
2021-06-14T01:55:06.134,1.818,-161.183,54.903,61000.0,0.615,0.279,-0.085,8.541,6,20210614T000000_6
2021-06-14T02:05:22.453,1.447,-162.773,54.902,61000.0,0.887,0.241,-0.043,14.0,7,20210614T000000_7
2021-06-14T04:38:28.030,0.847,-161.65,55.266,54652.339,0.131,0.079,-0.001,4.0,8,20210614T000000_8
2021-06-14T06:18:26.669,1.414,-161.008,54.912,44005.254,0.246,0.388,-0.008,4.0,9,20210614T000000_9
2021-06-14T06:18:52.229,0.887,-162.46,55.181,0.0,0.304,0.27,-0.014,4.388,10,20210614T000000_10
2021-06-14T06:43:05.314,1.62,-162.723,54.902,61000.0,1.03,0.337,-0.137,15.0,11,20210614T000000_11
2021-06-14T10:42:20.253,3.066,-161.651,54.905,45227.114,0.422,0.091,-0.003,12.0,1,20210614T080000_1
2021-06-14T10:42:41.165,3.382,-161.716,54.905,39002.191,0.953,0.24,-0.036,12.0,2,20210614T080000_2
2021-06-14T16:50:24.490,0.468,-161.848,55.139,0.0,0.507,0.441,0.068,5.0,1,20210614T160000_1
2021-06-14T20:30:23.396,0.654,-161.452,55.263,0.0,0.081,0.343,-0.004,4.0,2,20210614T160000_2
2021-06-14T21:39:59.186,1.162,-161.75,55.356,40702.296,0.0,0.455,-0.0,4.0,3,20210614T160000_3
2021-06-14T21:43:39.016,1.65,-161.305,55.26,61000.0,0.293,0.331,-0.014,7.0,4,20210614T160000_4
2021-06-15T00:25:40.158,2.225,-161.006,55.004,45473.424,0.563,0.291,-0.013,10.374,1,20210615T000000_1
2021-06-15T00:25:45.744,2.625,-162.338,54.904,61000.0,0.817,0.272,-0.088,4.773,2,20210615T000000_2
2021-06-15T00:25:46.624,2.46,-162.19,55.71,61000.0,0.518,0.367,0.03,6.542,3,20210615T000000_3
2021-06-15T04:53:41.388,1.314,-162.773,54.902,44123.493,0.353,0.239,-0.054,4.0,4,20210615T000000_4
2021-06-15T05:07:34.881,1.75,-161.027,54.902,52017.296,0.298,0.285,0.005,7.0,5,20210615T000000_5
2021-06-15T05:07:43.750,2.019,-161.126,54.903,53365.333,0.487,0.288,0.075,8.0,6,20210615T000000_6
2021-06-15T05:53:34.409,1.612,-161.163,54.903,61000.0,0.902,0.294,0.049,6.0,7,20210615T000000_7
2021-06-15T05:53:47.013,1.569,-161.236,54.903,38938.085,0.474,0.364,0.017,7.0,8,20210615T000000_8
2021-06-15T06:51:57.417,1.848,-160.985,55.918,61000.0,0.371,0.448,0.032,5.411,9,20210615T000000_9
2021-06-15T08:17:17.245,1.752,-161.151,54.903,32063.125,0.31,0.23,0.018,7.0,1,20210615T080000_1
2021-06-15T08:17:27.396,1.617,-161.148,54.903,33596.23,0.711,0.268,0.03,6.0,2,20210615T080000_2
2021-06-15T10:40:37.438,1.676,-162.332,54.904,56879.778,0.901,0.136,0.068,8.011,3,20210615T080000_3
2021-06-15T11:57:38.579,1.881,-161.38,54.904,61000.0,0.916,0.206,0.03,11.143,4,20210615T080000_4
2021-06-15T11:58:01.651,0.443,-162.003,55.176,4633.026,0.307,0.241,0.005,6.857,5,20210615T080000_5
